iteration,primary_purpose,autoWorkRatio,mode,tripTotals,tripPercents
6,escort,auto_sufficient,bike,2699,6.8862581007297035
6,escort,auto_sufficient,bike_transit,605,1.5436036127978772
6,escort,auto_sufficient,car,16392,41.82272796856662
6,escort,auto_sufficient,drive_transit,40,0.102056437209777
6,escort,auto_sufficient,hov2,4460,11.379292748890137
6,escort,auto_sufficient,hov3,6585,16.80104097565954
6,escort,auto_sufficient,ride_hail,379,0.9669847425626371
6,escort,auto_sufficient,ride_hail_pooled,26,0.06633668418635505
6,escort,auto_sufficient,walk,6690,17.068939123335205
6,escort,auto_sufficient,walk_transit,1318,3.3627596060621525
6,escort,no_auto,bike,188,14.968152866242038
6,escort,no_auto,bike_transit,35,2.786624203821656
6,escort,no_auto,hov2,170,13.535031847133757
6,escort,no_auto,hov3,73,5.812101910828026
6,escort,no_auto,ride_hail,28,2.229299363057325
6,escort,no_auto,ride_hail_pooled,4,0.3184713375796179
6,escort,no_auto,walk,497,39.57006369426752
6,escort,no_auto,walk_transit,261,20.780254777070066
6,othdiscr,auto_deficient,bike,233,9.802271771140092
6,othdiscr,auto_deficient,bike_transit,38,1.5986537652503154
6,othdiscr,auto_deficient,car,620,26.08329827513673
6,othdiscr,auto_deficient,drive_transit,6,0.2524190155658393
6,othdiscr,auto_deficient,hov2,254,10.68573832562053
6,othdiscr,auto_deficient,hov3,322,13.546487168700041
6,othdiscr,auto_deficient,ride_hail,15,0.6310475389145982
6,othdiscr,auto_deficient,ride_hail_pooled,1,0.04206983592763988
6,othdiscr,auto_deficient,walk,693,29.15439629785444
6,othdiscr,auto_deficient,walk_transit,195,8.203618005889778
6,othdiscr,auto_sufficient,bike,2379,5.718337619883181
6,othdiscr,auto_sufficient,bike_transit,315,0.7571569357978992
6,othdiscr,auto_sufficient,car,19758,47.49176742061871
6,othdiscr,auto_sufficient,drive_transit,195,0.46871619835108047
6,othdiscr,auto_sufficient,hov2,4763,11.448693603826648
6,othdiscr,auto_sufficient,hov3,6675,16.044516020479293
6,othdiscr,auto_sufficient,ride_hail,274,0.6586063505035694
6,othdiscr,auto_sufficient,ride_hail_pooled,84,0.20190851621277311
6,othdiscr,auto_sufficient,walk,5845,14.049467586472131
6,othdiscr,auto_sufficient,walk_transit,1315,3.1608297478547223
6,othdiscr,no_auto,bike,929,7.485295302554186
6,othdiscr,no_auto,bike_transit,608,4.898880025783579
6,othdiscr,no_auto,hov2,1941,15.639352187575536
6,othdiscr,no_auto,hov3,735,5.922165820642978
6,othdiscr,no_auto,ride_hail,233,1.8773668519861415
6,othdiscr,no_auto,ride_hail_pooled,44,0.3545242123922327
6,othdiscr,no_auto,walk,4488,36.16146966400773
6,othdiscr,no_auto,walk_transit,3433,27.66094593505761
6,othmaint,auto_deficient,bike,176,11.924119241192411
6,othmaint,auto_deficient,bike_transit,24,1.6260162601626018
6,othmaint,auto_deficient,car,424,28.72628726287263
6,othmaint,auto_deficient,drive_transit,16,1.084010840108401
6,othmaint,auto_deficient,hov2,132,8.94308943089431
6,othmaint,auto_deficient,hov3,191,12.940379403794038
6,othmaint,auto_deficient,ride_hail,19,1.2872628726287263
6,othmaint,auto_deficient,walk,369,25
6,othmaint,auto_deficient,walk_transit,125,8.468834688346885
6,othmaint,auto_sufficient,bike,1139,4.287435067379357
6,othmaint,auto_sufficient,bike_transit,231,0.8695324851313709
6,othmaint,auto_sufficient,car,15076,56.74922833697207
6,othmaint,auto_sufficient,drive_transit,55,0.20703154407889784
6,othmaint,auto_sufficient,hov2,2086,7.852141835428743
6,othmaint,auto_sufficient,hov3,3136,11.80456222238952
6,othmaint,auto_sufficient,ride_hail,203,0.7641346081457503
6,othmaint,auto_sufficient,ride_hail_pooled,64,0.2409094331099902
6,othmaint,auto_sufficient,walk,3687,13.878641873070844
6,othmaint,auto_sufficient,walk_transit,889,3.346382594293458
6,othmaint,no_auto,bike,1440,19.594502653422236
6,othmaint,no_auto,bike_transit,281,3.8236494761192
6,othmaint,no_auto,hov2,529,7.198258266430807
6,othmaint,no_auto,hov3,109,1.4831949925159884
6,othmaint,no_auto,ride_hail,184,2.5037420057150634
6,othmaint,no_auto,ride_hail_pooled,11,0.14968022860253094
6,othmaint,no_auto,walk,2060,28.03102462920125
6,othmaint,no_auto,walk_transit,2735,37.21594774799292
6,school,auto_deficient,bike,403,8.039098344304808
6,school,auto_deficient,bike_transit,51,1.0173548773189707
6,school,auto_deficient,car,516,10.293237582286057
6,school,auto_deficient,drive_transit,39,0.7779772591262717
6,school,auto_deficient,hov2,558,11.131059245960502
6,school,auto_deficient,hov3,1791,35.727109515260324
6,school,auto_deficient,ride_hail,4,0.07979253939756632
6,school,auto_deficient,ride_hail_pooled,1,0.01994813484939158
6,school,auto_deficient,walk,1115,22.242170357071615
6,school,auto_deficient,walk_transit,535,10.672252144424496
6,school,auto_sufficient,bike,3616,5.904444662159956
6,school,auto_sufficient,bike_transit,292,0.4767969694000849
6,school,auto_sufficient,car,5004,8.170863133143921
6,school,auto_sufficient,drive_transit,203,0.33147186571307274
6,school,auto_sufficient,hov2,10121,16.52624016198034
6,school,auto_sufficient,hov3,31209,50.960125404134416
6,school,auto_sufficient,ride_hail,47,0.07674471767741092
6,school,auto_sufficient,ride_hail_pooled,14,0.022860128669867086
6,school,auto_sufficient,walk,8259,13.485843048888018
6,school,auto_sufficient,walk_transit,2477,4.044609908232912
6,school,no_auto,bike,414,2.1188392445877473
6,school,no_auto,bike_transit,797,4.079021444290905
6,school,no_auto,hov2,1092,5.588822355289421
6,school,no_auto,hov3,951,4.867188699524029
6,school,no_auto,ride_hail,3,0.015353907569476431
6,school,no_auto,walk,8236,42.15159424740263
6,school,no_auto,walk_transit,8046,41.17918010133579
6,shopping,auto_deficient,bike,272,9.808871258564732
6,shopping,auto_deficient,bike_transit,45,1.6227912008654886
6,shopping,auto_deficient,car,805,29.029931482149294
6,shopping,auto_deficient,drive_transit,16,0.576992426974396
6,shopping,auto_deficient,hov2,286,10.313739632167328
6,shopping,auto_deficient,hov3,232,8.366390191128742
6,shopping,auto_deficient,ride_hail,44,1.5867291741795888
6,shopping,auto_deficient,walk,830,29.93148214929679
6,shopping,auto_deficient,walk_transit,243,8.763072484673637
6,shopping,auto_sufficient,bike,2316,4.4625137285882195
6,shopping,auto_sufficient,bike_transit,507,0.9768974354033797
6,shopping,auto_sufficient,car,28610,55.12630301161872
6,shopping,auto_sufficient,drive_transit,101,0.19460875932098887
6,shopping,auto_sufficient,hov2,4747,9.146611688086475
6,shopping,auto_sufficient,hov3,6210,11.965548469141988
6,shopping,auto_sufficient,ride_hail,368,0.7090695389121178
6,shopping,auto_sufficient,ride_hail_pooled,153,0.2948033680803098
6,shopping,auto_sufficient,walk,7161,13.79795371779803
6,shopping,auto_sufficient,walk_transit,1726,3.3256902830497697
6,shopping,no_auto,bike,1854,12.948735856963264
6,shopping,no_auto,bike_transit,667,4.658471853610839
6,shopping,no_auto,hov2,1395,9.742980863249057
6,shopping,no_auto,hov3,295,2.0603436234110912
6,shopping,no_auto,ride_hail,210,1.4666852912417936
6,shopping,no_auto,ride_hail_pooled,70,0.48889509708059786
6,shopping,no_auto,walk,4629,32.32993434837268
6,shopping,no_auto,walk_transit,5198,36.30395306607068
6,social,auto_deficient,bike,81,11.265646731571627
6,social,auto_deficient,bike_transit,13,1.808066759388039
6,social,auto_deficient,car,168,23.36578581363004
6,social,auto_deficient,drive_transit,3,0.4172461752433936
6,social,auto_deficient,hov2,66,9.17941585535466
6,social,auto_deficient,hov3,129,17.941585535465926
6,social,auto_deficient,ride_hail,3,0.4172461752433936
6,social,auto_deficient,ride_hail_pooled,1,0.13908205841446453
6,social,auto_deficient,ride_hail_transit,1,0.13908205841446453
6,social,auto_deficient,walk,187,26.00834492350487
6,social,auto_deficient,walk_transit,67,9.318497913769123
6,social,auto_sufficient,bike,707,5.517402840643046
6,social,auto_sufficient,bike_transit,125,0.975495551740284
6,social,auto_sufficient,car,6173,48.173872327142185
6,social,auto_sufficient,drive_transit,32,0.24972686124551274
6,social,auto_sufficient,hov2,909,7.093803652255345
6,social,auto_sufficient,hov3,2115,16.505384735445606
6,social,auto_sufficient,ride_hail,91,0.7101607616669268
6,social,auto_sufficient,ride_hail_pooled,27,0.21070703917590136
6,social,auto_sufficient,walk,2206,17.215545497112533
6,social,auto_sufficient,walk_transit,429,3.3479007335726547
6,social,no_auto,bike,629,16.872317596566525
6,social,no_auto,bike_transit,157,4.21137339055794
6,social,no_auto,hov2,368,9.871244635193133
6,social,no_auto,hov3,45,1.2070815450643777
6,social,no_auto,ride_hail,63,1.6899141630901289
6,social,no_auto,ride_hail_pooled,11,0.29506437768240346
6,social,no_auto,walk,1435,38.492489270386265
6,social,no_auto,walk_transit,1020,27.360515021459225
6,univ,auto_deficient,bike,52,4.846225535880708
6,univ,auto_deficient,bike_transit,11,1.0251630941286114
6,univ,auto_deficient,car,326,30.382106244175212
6,univ,auto_deficient,drive_transit,7,0.65237651444548
6,univ,auto_deficient,hov2,106,9.878844361602983
6,univ,auto_deficient,hov3,81,7.548928238583411
6,univ,auto_deficient,ride_hail,4,0.3727865796831314
6,univ,auto_deficient,walk,283,26.37465051258155
6,univ,auto_deficient,walk_transit,203,18.91891891891892
6,univ,auto_sufficient,bike,369,4.328445747800586
6,univ,auto_sufficient,bike_transit,86,1.0087976539589443
6,univ,auto_sufficient,car,3689,43.27272727272727
6,univ,auto_sufficient,drive_transit,186,2.181818181818182
6,univ,auto_sufficient,hov2,978,11.472140762463342
6,univ,auto_sufficient,hov3,931,10.9208211143695
6,univ,auto_sufficient,ride_hail,30,0.3519061583577713
6,univ,auto_sufficient,ride_hail_pooled,34,0.39882697947214074
6,univ,auto_sufficient,walk,1363,15.988269794721408
6,univ,auto_sufficient,walk_transit,859,10.07624633431085
6,univ,no_auto,bike,374,9.207287050713935
6,univ,no_auto,bike_transit,155,3.8158542589857216
6,univ,no_auto,hov2,369,9.084194977843426
6,univ,no_auto,hov3,49,1.2063023141309699
6,univ,no_auto,ride_hail,10,0.2461841457410143
6,univ,no_auto,ride_hail_pooled,1,0.02461841457410143
6,univ,no_auto,walk,782,19.251600196947315
6,univ,no_auto,walk_transit,2322,57.163958641063516
6,work,auto_deficient,bike,908,6.600756033730735
6,work,auto_deficient,bike_transit,165,1.1994765920325676
6,work,auto_deficient,car,4533,32.952893282931086
6,work,auto_deficient,drive_transit,157,1.1413201512067461
6,work,auto_deficient,hov2,2157,15.680430357662111
6,work,auto_deficient,hov3,1314,9.552195405641175
6,work,auto_deficient,ride_hail,108,0.7851119511485897
6,work,auto_deficient,ride_hail_pooled,24,0.17446932247746438
6,work,auto_deficient,walk,3022,21.968595521954057
6,work,auto_deficient,walk_transit,1368,9.94475138121547
6,work,auto_sufficient,bike,3231,2.8298416479820627
6,work,auto_sufficient,bike_transit,449,0.39325252242152464
6,work,auto_sufficient,car,70521,61.765169562780265
6,work,auto_sufficient,drive_transit,1417,1.241066423766816
6,work,auto_sufficient,hov2,12550,10.991802130044844
6,work,auto_sufficient,hov3,10086,8.83373038116592
6,work,auto_sufficient,ride_hail,268,0.23472533632286993
6,work,auto_sufficient,ride_hail_pooled,60,0.05255044843049327
6,work,auto_sufficient,walk,11584,10.145739910313901
6,work,auto_sufficient,walk_transit,4010,3.5121216367713
6,work,no_auto,bike,3762,9.486345411907102
6,work,no_auto,bike_transit,1662,4.190937287238066
6,work,no_auto,hov2,5808,14.64558589908465
6,work,no_auto,hov3,2971,7.491741684948433
6,work,no_auto,ride_hail,915,2.307284968605795
6,work,no_auto,ride_hail_pooled,99,0.24964066873439747
6,work,no_auto,walk,9295,23.438485008951762
6,work,no_auto,walk_transit,15145,38.189979070529795
7,atwork,auto_deficient,bike,158,5.491831769204032
7,atwork,auto_deficient,bike_transit,19,0.6604101494612443
7,atwork,auto_deficient,car,1025,35.62738964198818
7,atwork,auto_deficient,drive_transit,16,0.5561348627042058
7,atwork,auto_deficient,hov2,509,17.692040319777547
7,atwork,auto_deficient,hov3,301,10.46228710462287
7,atwork,auto_deficient,ride_hail,19,0.6604101494612443
7,atwork,auto_deficient,ride_hail_pooled,3,0.10427528675703858
7,atwork,auto_deficient,walk,559,19.42996176572819
7,atwork,auto_deficient,walk_transit,268,9.315258950295446
7,atwork,auto_sufficient,bike,768,2.9896064463389003
7,atwork,auto_sufficient,bike_transit,31,0.12067421853711705
7,atwork,auto_sufficient,car,14889,57.95865934835922
7,atwork,auto_sufficient,drive_transit,187,0.7279380279497061
7,atwork,auto_sufficient,hov2,3490,13.585581377243178
7,atwork,auto_sufficient,hov3,2735,10.646580248355326
7,atwork,auto_sufficient,ride_hail,42,0.16349410253415858
7,atwork,auto_sufficient,ride_hail_pooled,3,0.01167815018101133
7,atwork,auto_sufficient,walk,2497,9.720113667328429
7,atwork,auto_sufficient,walk_transit,1047,4.075674413172954
7,atwork,no_auto,bike,549,8.356164383561644
7,atwork,no_auto,bike_transit,150,2.28310502283105
7,atwork,no_auto,hov2,1003,15.266362252663622
7,atwork,no_auto,hov3,482,7.336377473363774
7,atwork,no_auto,ride_hail,161,2.450532724505327
7,atwork,no_auto,ride_hail_pooled,8,0.12176560121765602
7,atwork,no_auto,walk,1904,28.98021308980213
7,atwork,no_auto,walk_transit,2313,35.205479452054796
7,eatout,auto_deficient,bike,104,8.73215785054576
7,eatout,auto_deficient,bike_transit,7,0.5877413937867338
7,eatout,auto_deficient,car,331,27.791771620486987
7,eatout,auto_deficient,drive_transit,12,1.0075566750629723
7,eatout,auto_deficient,hov2,144,12.090680100755668
7,eatout,auto_deficient,hov3,169,14.189756507136861
7,eatout,auto_deficient,ride_hail,12,1.0075566750629723
7,eatout,auto_deficient,walk,319,26.78421494542401
7,eatout,auto_deficient,walk_transit,93,7.8085642317380355
7,eatout,auto_sufficient,bike,912,5.277777777777778
7,eatout,auto_sufficient,bike_transit,223,1.2905092592592593
7,eatout,auto_sufficient,car,8094,46.84027777777778
7,eatout,auto_sufficient,drive_transit,83,0.48032407407407407
7,eatout,auto_sufficient,hov2,1668,9.652777777777779
7,eatout,auto_sufficient,hov3,3178,18.391203703703702
7,eatout,auto_sufficient,ride_hail,95,0.5497685185185185
7,eatout,auto_sufficient,ride_hail_pooled,53,0.30671296296296297
7,eatout,auto_sufficient,walk,2432,14.074074074074074
7,eatout,auto_sufficient,walk_transit,542,3.1365740740740744
7,eatout,no_auto,bike,416,6.870355078447564
7,eatout,no_auto,bike_transit,263,4.343517753922378
7,eatout,no_auto,hov2,782,12.914946325350948
7,eatout,no_auto,hov3,359,5.928984310487201
7,eatout,no_auto,ride_hail,121,1.9983484723369118
7,eatout,no_auto,ride_hail_pooled,2,0.03303055326176713
7,eatout,no_auto,walk,2095,34.59950454170107
7,eatout,no_auto,walk_transit,2017,33.31131296449216
7,escort,auto_deficient,bike,215,9.903270382312298
7,escort,auto_deficient,bike_transit,47,2.164900967296177
7,escort,auto_deficient,car,707,32.56563795485951
7,escort,auto_deficient,drive_transit,5,0.23030861354214646
7,escort,auto_deficient,hov2,221,10.179640718562874
7,escort,auto_deficient,hov3,248,11.423307231690465
7,escort,auto_deficient,ride_hail,29,1.3357899585444497
7,escort,auto_deficient,walk,480,22.109626900046063
7,escort,auto_deficient,walk_transit,219,10.087517273146016
7,escort,auto_sufficient,bike,3152,8.043483808405849
7,escort,auto_sufficient,bike_transit,796,2.031285885625335
7,escort,auto_sufficient,car,15865,40.48536504453008
7,escort,auto_sufficient,drive_transit,46,0.11738586776226809
7,escort,auto_sufficient,hov2,4412,11.2588358384158
7,escort,auto_sufficient,hov3,6739,17.197029627172277
7,escort,auto_sufficient,ride_hail,355,0.9059126751218517
7,escort,auto_sufficient,ride_hail_pooled,23,0.05869293388113404
7,escort,auto_sufficient,walk,6495,16.57437415469416
7,escort,auto_sufficient,walk_transit,1304,3.3276341643912524
7,escort,no_auto,bike,248,19.745222929936308
7,escort,no_auto,bike_transit,37,2.945859872611465
7,escort,no_auto,hov2,169,13.455414012738853
7,escort,no_auto,hov3,70,5.573248407643312
7,escort,no_auto,ride_hail,36,2.8662420382165608
7,escort,no_auto,ride_hail_pooled,1,0.07961783439490447
7,escort,no_auto,walk,446,35.509554140127385
7,escort,no_auto,walk_transit,249,19.82484076433121
7,othdiscr,auto_deficient,bike,264,11.092436974789916
7,othdiscr,auto_deficient,bike_transit,43,1.8067226890756305
7,othdiscr,auto_deficient,car,602,25.294117647058822
7,othdiscr,auto_deficient,drive_transit,6,0.25210084033613445
7,othdiscr,auto_deficient,hov2,233,9.789915966386555
7,othdiscr,auto_deficient,hov3,320,13.445378151260504
7,othdiscr,auto_deficient,ride_hail,22,0.9243697478991597
7,othdiscr,auto_deficient,walk,698,29.327731092436977
7,othdiscr,auto_deficient,walk_transit,192,8.067226890756302
7,othdiscr,auto_sufficient,bike,2583,6.207493210929802
7,othdiscr,auto_sufficient,bike_transit,335,0.8050755809761843
7,othdiscr,auto_sufficient,car,19697,47.33604095071015
7,othdiscr,auto_sufficient,drive_transit,268,0.6440604647809474
7,othdiscr,auto_sufficient,hov2,4633,11.134075124366154
7,othdiscr,auto_sufficient,hov3,6670,16.02941529883925
7,othdiscr,auto_sufficient,ride_hail,228,0.5479320372017015
7,othdiscr,auto_sufficient,ride_hail_pooled,111,0.2667563865324073
7,othdiscr,auto_sufficient,walk,5870,14.10684674725433
7,othdiscr,auto_sufficient,walk_transit,1216,2.9223041984090745
7,othdiscr,no_auto,bike,1063,8.56291284034155
7,othdiscr,no_auto,bike_transit,575,4.631867246657
7,othdiscr,no_auto,hov2,1751,14.105042693732884
7,othdiscr,no_auto,hov3,883,7.112937006605445
7,othdiscr,no_auto,ride_hail,243,1.9574673755437408
7,othdiscr,no_auto,ride_hail_pooled,30,0.2416626389560174
7,othdiscr,no_auto,walk,4346,35.00886096342839
7,othdiscr,no_auto,walk_transit,3523,28.379249234734978
7,othmaint,auto_deficient,bike,179,12.168592794017675
7,othmaint,auto_deficient,bike_transit,15,1.0197144799456153
7,othmaint,auto_deficient,car,465,31.611148878314072
7,othmaint,auto_deficient,drive_transit,12,0.8157715839564922
7,othmaint,auto_deficient,hov2,119,8.089734874235214
7,othmaint,auto_deficient,hov3,177,12.032630863358259
7,othmaint,auto_deficient,ride_hail,17,1.1556764106050306
7,othmaint,auto_deficient,walk,344,23.385452073419444
7,othmaint,auto_deficient,walk_transit,143,9.7212780421482
7,othmaint,auto_sufficient,bike,1303,4.902735447943711
